SITECODE,LCODE,SDATE,SECTION,FIELDNAME,VALUE
T10,1,02-Aug-96,2,75,1
T10,1,02-Aug-96,3,75,15
T10,1,02-Aug-96,4,12,2
T10,1,02-Aug-96,4,123,1
T10,1,02-Aug-96,4,29,1
T10,1,02-Aug-96,4,75,12
T10,1,02-Aug-96,4,76,1
T10,1,02-Aug-96,4,84,2
T10,1,02-Aug-96,5,123,1
T10,1,02-Aug-96,5,75,7
T10,1,02-Aug-96,6,123,1
T10,1,02-Aug-96,6,75,4
T10,1,02-Aug-96,7,12,1
T10,1,02-Aug-96,7,75,25
T10,1,02-Aug-96,8,12,2
T10,1,02-Aug-96,8,29,2
T10,1,02-Aug-96,8,75,48
T10,1,02-Aug-96,8,78,1
T10,1,02-Aug-96,9,75,11
T10,1,02-Aug-96,10,75,26
T10,1,02-Aug-96,10,78,2
T10,1,02-Aug-96,11,75,6
T10,1,02-Aug-96,11,78,1
T10,1,02-Aug-96,12,29,1
T10,1,02-Aug-96,12,75,10
T10,1,02-Aug-96,13,75,1
T10,1,02-Aug-96,13,84,1
T10,1,02-Aug-96,14,12,1
T10,1,02-Aug-96,15,123,1
T10,1,02-Aug-96,15,75,1
T10,1,08-Aug-96,1,106,3
T10,1,08-Aug-96,1,29,1
T10,1,08-Aug-96,1,68,2
T10,1,08-Aug-96,1,75,30
T10,1,08-Aug-96,1,76,1
T10,1,08-Aug-96,1,84,1
T10,1,08-Aug-96,2,58,1
T10,1,08-Aug-96,2,68,1
T10,1,08-Aug-96,2,75,29
T10,1,08-Aug-96,3,75,27
T10,1,08-Aug-96,4,58,1
T10,1,08-Aug-96,4,68,1
T10,1,08-Aug-96,4,75,21
T10,1,08-Aug-96,5,75,15
T10,1,08-Aug-96,6,100,1
T10,1,08-Aug-96,6,75,16
T10,1,08-Aug-96,7,75,55
T10,1,08-Aug-96,8,12,1
T10,1,08-Aug-96,8,75,52
T10,1,08-Aug-96,9,100,1
T10,1,08-Aug-96,9,20,1
T10,1,08-Aug-96,9,75,13
T10,1,08-Aug-96,9,84,1
T10,1,08-Aug-96,10,106,2
T10,1,08-Aug-96,10,12,4
T10,1,08-Aug-96,10,120,1
T10,1,08-Aug-96,10,123,3
T10,1,08-Aug-96,10,68,2
T10,1,08-Aug-96,10,75,77
T10,1,08-Aug-96,10,78,1
T10,1,08-Aug-96,11,120,1
T10,1,08-Aug-96,11,123,1
T10,1,08-Aug-96,11,20,1
T10,1,08-Aug-96,11,75,67
T10,1,08-Aug-96,11,78,1
T10,1,08-Aug-96,12,12,1
T10,1,08-Aug-96,12,75,11
T10,1,08-Aug-96,13,58,1
T10,1,08-Aug-96,13,75,4
T10,1,08-Aug-96,14,12,2
T10,1,08-Aug-96,14,58,2
T10,1,08-Aug-96,14,71,1
T10,1,08-Aug-96,14,75,6
T10,1,08-Aug-96,15,29,1
T10,1,08-Aug-96,15,75,4
T10,1,16-Aug-96,1,106,7
T10,1,16-Aug-96,1,20,1
T10,1,16-Aug-96,1,29,1
T10,1,16-Aug-96,1,68,2
T10,1,16-Aug-96,1,75,12
T10,1,16-Aug-96,2,106,2
T10,1,16-Aug-96,2,122,1
T10,1,16-Aug-96,2,20,3
T10,1,16-Aug-96,2,75,26
T10,1,16-Aug-96,2,98,1
T10,1,16-Aug-96,3,106,1
T10,1,16-Aug-96,3,20,2
T10,1,16-Aug-96,3,71,2
T10,1,16-Aug-96,3,75,44
T10,1,16-Aug-96,4,71,2
T10,1,16-Aug-96,4,75,25
T10,1,16-Aug-96,5,20,1
T10,1,16-Aug-96,5,71,1
T10,1,16-Aug-96,5,75,14
T10,1,16-Aug-96,6,100,1
T10,1,16-Aug-96,6,106,3
T10,1,16-Aug-96,6,20,1
T10,1,16-Aug-96,6,75,11
T10,1,16-Aug-96,6,98,1
T10,1,16-Aug-96,7,106,5
T10,1,16-Aug-96,7,122,1
T10,1,16-Aug-96,7,20,1
T10,1,16-Aug-96,7,58,3
T10,1,16-Aug-96,7,75,71
T10,1,16-Aug-96,8,106,7
T10,1,16-Aug-96,8,12,1
T10,1,16-Aug-96,8,68,1
T10,1,16-Aug-96,8,75,47
T10,1,16-Aug-96,9,106,2
T10,1,16-Aug-96,9,122,1
T10,1,16-Aug-96,9,123,1
T10,1,16-Aug-96,9,75,18
T10,1,16-Aug-96,10,100,2
T10,1,16-Aug-96,10,106,5
T10,1,16-Aug-96,10,119,1
T10,1,16-Aug-96,10,120,1
T10,1,16-Aug-96,10,20,6
T10,1,16-Aug-96,10,75,79
T10,1,16-Aug-96,11,106,3
T10,1,16-Aug-96,11,123,1
T10,1,16-Aug-96,11,75,16
T10,1,16-Aug-96,12,106,3
T10,1,16-Aug-96,12,12,1
T10,1,16-Aug-96,12,122,1
T10,1,16-Aug-96,12,20,1
T10,1,16-Aug-96,12,75,32
T10,1,16-Aug-96,13,106,3
T10,1,16-Aug-96,13,29,1
T10,1,16-Aug-96,13,58,6
T10,1,16-Aug-96,13,75,20
T10,1,16-Aug-96,14,106,1
T10,1,16-Aug-96,14,58,16
T10,1,16-Aug-96,14,71,3
T10,1,16-Aug-96,14,75,16
T10,1,16-Aug-96,14,98,1
T10,1,16-Aug-96,15,106,1
T10,1,16-Aug-96,15,123,1
T10,1,16-Aug-96,15,29,1
T10,1,16-Aug-96,15,58,3
T10,1,16-Aug-96,15,75,10
T10,1,22-Aug-96,1,106,5
T10,1,22-Aug-96,1,29,6
T10,1,22-Aug-96,1,68,2
T10,1,22-Aug-96,1,75,18
T10,1,22-Aug-96,1,98,2
T10,1,22-Aug-96,2,106,3
T10,1,22-Aug-96,2,20,2
T10,1,22-Aug-96,2,29,3
T10,1,22-Aug-96,2,58,1
T10,1,22-Aug-96,2,75,42
T10,1,22-Aug-96,3,20,1
T10,1,22-Aug-96,3,75,54
T10,1,22-Aug-96,4,106,1
T10,1,22-Aug-96,4,20,1
T10,1,22-Aug-96,4,68,1
T10,1,22-Aug-96,4,75,18
T10,1,22-Aug-96,5,106,1
T10,1,22-Aug-96,5,68,2
T10,1,22-Aug-96,5,75,12
T10,1,22-Aug-96,6,75,27
T10,1,22-Aug-96,7,106,2
T10,1,22-Aug-96,7,58,4
T10,1,22-Aug-96,7,75,46
T10,1,22-Aug-96,8,106,5
T10,1,22-Aug-96,8,75,39
T10,1,22-Aug-96,9,106,4
T10,1,22-Aug-96,9,34,1
T10,1,22-Aug-96,9,75,18
T10,1,22-Aug-96,10,106,9
T10,1,22-Aug-96,10,123,1
T10,1,22-Aug-96,10,20,3
T10,1,22-Aug-96,10,68,1
T10,1,22-Aug-96,10,75,58
T10,1,22-Aug-96,11,106,13
T10,1,22-Aug-96,11,123,1
T10,1,22-Aug-96,11,20,2
T10,1,22-Aug-96,11,75,84
T10,1,22-Aug-96,12,106,5
T10,1,22-Aug-96,12,29,1
T10,1,22-Aug-96,12,58,3
T10,1,22-Aug-96,12,75,20
T10,1,22-Aug-96,13,106,1
T10,1,22-Aug-96,13,58,6
T10,1,22-Aug-96,13,75,22
T10,1,22-Aug-96,14,106,2
T10,1,22-Aug-96,14,123,1
T10,1,22-Aug-96,14,20,1
T10,1,22-Aug-96,14,58,10
T10,1,22-Aug-96,14,71,2
T10,1,22-Aug-96,14,75,34
T10,1,22-Aug-96,15,106,4
T10,1,22-Aug-96,15,20,2
T10,1,22-Aug-96,15,29,1
T10,1,22-Aug-96,15,58,2
T10,1,22-Aug-96,15,71,1
T10,1,22-Aug-96,15,75,19
T10,1,30-Aug-96,1,106,5
T10,1,30-Aug-96,1,29,1
T10,1,30-Aug-96,1,68,1
T10,1,30-Aug-96,1,75,16
T10,1,30-Aug-96,2,123,1
T10,1,30-Aug-96,2,29,1
T10,1,30-Aug-96,2,75,12
T10,1,30-Aug-96,3,123,1
T10,1,30-Aug-96,3,20,2
T10,1,30-Aug-96,3,71,1
T10,1,30-Aug-96,3,75,26
T10,1,30-Aug-96,4,75,11
T10,1,30-Aug-96,5,75,9
T10,1,30-Aug-96,6,75,17
T10,1,30-Aug-96,7,75,18
T10,1,30-Aug-96,8,29,3
T10,1,30-Aug-96,8,75,27
T10,1,30-Aug-96,9,75,11
T10,1,30-Aug-96,10,20,1
T10,1,30-Aug-96,10,75,27
T10,1,30-Aug-96,11,106,1
T10,1,30-Aug-96,11,75,29
T10,1,30-Aug-96,12,75,13
T10,1,30-Aug-96,13,75,7
T10,1,30-Aug-96,14,75,5
T10,1,30-Aug-96,15,20,1
T10,1,30-Aug-96,15,75,3
T10,1,06-Sep-96,1,106,8
T10,1,06-Sep-96,1,2,1
T10,1,06-Sep-96,1,20,3
T10,1,06-Sep-96,1,29,10
T10,1,06-Sep-96,1,68,3
T10,1,06-Sep-96,1,75,27
T10,1,06-Sep-96,2,20,2
T10,1,06-Sep-96,2,75,23
T10,1,06-Sep-96,3,106,4
T10,1,06-Sep-96,3,20,2
T10,1,06-Sep-96,3,29,1
T10,1,06-Sep-96,3,71,3
T10,1,06-Sep-96,3,75,15
T10,1,06-Sep-96,4,106,2
T10,1,06-Sep-96,4,20,2
T10,1,06-Sep-96,4,29,2
T10,1,06-Sep-96,4,75,19
T10,1,06-Sep-96,5,106,2
T10,1,06-Sep-96,5,123,1
T10,1,06-Sep-96,5,20,1
T10,1,06-Sep-96,5,29,1
T10,1,06-Sep-96,5,75,8
T10,1,06-Sep-96,6,29,2
T10,1,06-Sep-96,6,75,19
T10,1,06-Sep-96,7,29,3
T10,1,06-Sep-96,7,75,24
T10,1,06-Sep-96,8,106,2
T10,1,06-Sep-96,8,75,23
T10,1,06-Sep-96,9,75,4
T10,1,06-Sep-96,10,106,5
T10,1,06-Sep-96,10,20,2
T10,1,06-Sep-96,10,75,27
T10,1,06-Sep-96,11,106,2
T10,1,06-Sep-96,11,68,2
T10,1,06-Sep-96,11,75,26
T10,1,06-Sep-96,12,106,2
T10,1,06-Sep-96,12,58,1
T10,1,06-Sep-96,12,75,28
T10,1,06-Sep-96,13,29,2
T10,1,06-Sep-96,13,58,1
T10,1,06-Sep-96,13,75,5
T10,1,06-Sep-96,14,122,1
T10,1,06-Sep-96,14,2,1
T10,1,06-Sep-96,14,20,1
T10,1,06-Sep-96,14,75,11
T10,1,06-Sep-96,15,106,2
T10,1,06-Sep-96,15,20,1
T10,1,06-Sep-96,15,29,3
T10,1,06-Sep-96,15,71,1
T10,1,06-Sep-96,15,75,24
T10,1,13-Sep-96,1,106,1
T10,1,13-Sep-96,1,29,4
T10,1,13-Sep-96,1,75,11
T10,1,13-Sep-96,2,20,2
T10,1,13-Sep-96,2,29,1
T10,1,13-Sep-96,2,75,13
T10,1,13-Sep-96,3,106,1
T10,1,13-Sep-96,3,20,1
T10,1,13-Sep-96,3,75,16
T10,1,13-Sep-96,4,29,2
T10,1,13-Sep-96,4,75,14
T10,1,13-Sep-96,5,29,2
T10,1,13-Sep-96,5,75,7
T10,1,13-Sep-96,6,29,4
T10,1,13-Sep-96,6,75,6
T10,1,13-Sep-96,7,29,1
T10,1,13-Sep-96,7,75,4
T10,1,13-Sep-96,8,106,1
T10,1,13-Sep-96,8,29,1
T10,1,13-Sep-96,8,75,15
T10,1,13-Sep-96,9,75,7
T10,1,13-Sep-96,10,106,1
T10,1,13-Sep-96,10,20,1
T10,1,13-Sep-96,10,71,1
T10,1,13-Sep-96,10,75,27
T10,1,13-Sep-96,11,75,29
T10,1,13-Sep-96,12,29,2
T10,1,13-Sep-96,12,75,21
T10,1,13-Sep-96,13,75,5
T10,1,13-Sep-96,14,75,8
T10,1,13-Sep-96,15,106,1
T10,1,13-Sep-96,15,29,4
T10,1,13-Sep-96,15,75,19
T10,1,25-Sep-96,1,106,1
T10,1,25-Sep-96,1,29,1
T10,1,25-Sep-96,1,68,8
T10,1,25-Sep-96,1,75,9
T10,1,25-Sep-96,2,29,1
T10,1,25-Sep-96,2,68,2
T10,1,25-Sep-96,2,75,6
T10,1,25-Sep-96,3,68,2
T10,1,25-Sep-96,3,75,1
T10,1,25-Sep-96,4,29,1
T10,1,25-Sep-96,4,68,1
T10,1,25-Sep-96,4,75,4
T10,1,25-Sep-96,5,XX,0
T10,1,25-Sep-96,6,XX,0
T10,1,25-Sep-96,7,29,1
T10,1,25-Sep-96,7,75,2
T10,1,25-Sep-96,8,68,2
T10,1,25-Sep-96,8,75,7
T10,1,25-Sep-96,9,75,1
T10,1,25-Sep-96,10,75,8
T10,1,25-Sep-96,11,75,11
T10,1,25-Sep-96,12,75,4
T10,1,25-Sep-96,13,75,1
T10,1,25-Sep-96,14,XX,0
T10,1,25-Sep-96,15,75,2
T10,1,01-Apr-97,1,XX,0
T10,1,01-Apr-97,2,XX,0
T10,1,01-Apr-97,3,XX,0
T10,1,01-Apr-97,4,XX,0
T10,1,01-Apr-97,5,XX,0
T10,1,01-Apr-97,6,XX,0
T10,1,01-Apr-97,7,XX,0
T10,1,01-Apr-97,8,XX,0
T10,1,01-Apr-97,9,54,1
T10,1,01-Apr-97,9,84,4
T10,1,01-Apr-97,10,54,1
T10,1,01-Apr-97,10,84,2
T10,1,01-Apr-97,11,54,1
T10,1,01-Apr-97,11,84,2
T10,1,01-Apr-97,12,54,1
T10,1,01-Apr-97,13,XX,0
T10,1,01-Apr-97,14,XX,0
T10,1,01-Apr-97,15,XX,0
T10,1,04-Apr-97,1,XX,0
T10,1,04-Apr-97,2,XX,0
T10,1,04-Apr-97,3,XX,0
T10,1,04-Apr-97,4,2,1
T10,1,04-Apr-97,5,2,1
T10,1,04-Apr-97,6,XX,0
T10,1,04-Apr-97,7,XX,0
T10,1,04-Apr-97,8,2,1
T10,1,04-Apr-97,8,84,2
T10,1,04-Apr-97,9,2,1
T10,1,04-Apr-97,10,84,1
T10,1,04-Apr-97,11,54,1
T10,1,04-Apr-97,12,XX,0
T10,1,04-Apr-97,13,XX,0
T10,1,04-Apr-97,14,XX,0
T10,1,04-Apr-97,15,XX,0
T10,1,16-Apr-97,1,XX,0
T10,1,16-Apr-97,2,XX,0
T10,1,16-Apr-97,3,110,1
T10,1,16-Apr-97,4,54,1
T10,1,16-Apr-97,5,110,2
T10,1,16-Apr-97,6,110,1
T10,1,16-Apr-97,6,84,1
T10,1,16-Apr-97,7,XX,0
T10,1,16-Apr-97,8,110,1
T10,1,16-Apr-97,8,4,1
T10,1,16-Apr-97,9,54,1
T10,1,16-Apr-97,10,110,3
T10,1,16-Apr-97,10,4,1
T10,1,16-Apr-97,10,68,1
T10,1,16-Apr-97,10,84,4
T10,1,16-Apr-97,11,110,3
T10,1,16-Apr-97,12,110,1
T10,1,16-Apr-97,13,110,1
T10,1,16-Apr-97,14,XX,0
T10,1,16-Apr-97,15,110,1
T10,1,16-Apr-97,15,54,1
T10,1,30-Apr-97,1,54,1
T10,1,30-Apr-97,1,68,1
T10,1,30-Apr-97,2,110,2
T10,1,30-Apr-97,2,68,1
T10,1,30-Apr-97,2,84,1
T10,1,30-Apr-97,3,XX,0
T10,1,30-Apr-97,4,110,1
T10,1,30-Apr-97,4,20,1
T10,1,30-Apr-97,4,68,2
T10,1,30-Apr-97,5,110,5
T10,1,30-Apr-97,6,110,1
T10,1,30-Apr-97,6,46,1
T10,1,30-Apr-97,7,XX,0
T10,1,30-Apr-97,8,110,1
T10,1,30-Apr-97,8,68,1
T10,1,30-Apr-97,9,46,1
T10,1,30-Apr-97,10,110,1
T10,1,30-Apr-97,10,27,1
T10,1,30-Apr-97,10,46,1
T10,1,30-Apr-97,10,54,1
T10,1,30-Apr-97,10,68,1
T10,1,30-Apr-97,11,54,2
T10,1,30-Apr-97,11,99,1
T10,1,30-Apr-97,12,110,3
T10,1,30-Apr-97,12,68,1
T10,1,30-Apr-97,13,110,1
T10,1,30-Apr-97,13,68,1
T10,1,30-Apr-97,14,XX,0
T10,1,30-Apr-97,15,XX,0
T10,1,14-May-97,1,106,3
T10,1,14-May-97,1,110,1
T10,1,14-May-97,1,20,4
T10,1,14-May-97,1,29,1
T10,1,14-May-97,1,46,4
T10,1,14-May-97,2,20,1
T10,1,14-May-97,2,54,1
T10,1,14-May-97,3,20,2
T10,1,14-May-97,4,20,1
T10,1,14-May-97,4,23,1
T10,1,14-May-97,4,46,1
T10,1,14-May-97,4,68,1
T10,1,14-May-97,5,106,1
T10,1,14-May-97,5,110,1
T10,1,14-May-97,5,20,4
T10,1,14-May-97,6,110,1
T10,1,14-May-97,6,20,2
T10,1,14-May-97,6,46,2
T10,1,14-May-97,7,XX,0
T10,1,14-May-97,8,110,4
T10,1,14-May-97,8,20,1
T10,1,14-May-97,8,29,1
T10,1,14-May-97,8,46,1
T10,1,14-May-97,8,68,1
T10,1,14-May-97,9,46,2
T10,1,14-May-97,9,68,1
T10,1,14-May-97,10,110,4
T10,1,14-May-97,10,20,3
T10,1,14-May-97,10,46,2
T10,1,14-May-97,10,68,2
T10,1,14-May-97,11,110,2
T10,1,14-May-97,11,46,1
T10,1,14-May-97,11,99,1
T10,1,14-May-97,12,106,1
T10,1,14-May-97,12,20,1
T10,1,14-May-97,12,68,1
T10,1,14-May-97,13,XX,0
T10,1,14-May-97,14,XX,0
T10,1,14-May-97,15,110,1
T10,1,14-May-97,15,20,3
T10,1,23-May-97,1,106,2
T10,1,23-May-97,1,20,4
T10,1,23-May-97,1,29,1
T10,1,23-May-97,2,20,1
T10,1,23-May-97,3,20,3
T10,1,23-May-97,3,46,1
T10,1,23-May-97,3,68,1
T10,1,23-May-97,4,20,1
T10,1,23-May-97,5,106,4
T10,1,23-May-97,5,20,1
T10,1,23-May-97,5,46,1
T10,1,23-May-97,6,20,1
T10,1,23-May-97,7,XX,0
T10,1,23-May-97,8,106,9
T10,1,23-May-97,8,20,3
T10,1,23-May-97,8,29,1
T10,1,23-May-97,8,46,3
T10,1,23-May-97,9,106,1
T10,1,23-May-97,9,23,1
T10,1,23-May-97,9,46,1
T10,1,23-May-97,9,68,1
T10,1,23-May-97,10,68,1
T10,1,23-May-97,10,84,1
T10,1,23-May-97,11,XX,0
T10,1,23-May-97,12,106,2
T10,1,23-May-97,13,XX,0
T10,1,23-May-97,14,XX,0
T10,1,23-May-97,15,23,1
T10,1,30-May-97,1,106,1
T10,1,30-May-97,1,20,1
T10,1,30-May-97,1,29,7
T10,1,30-May-97,1,68,2
T10,1,30-May-97,1,84,1
T10,1,30-May-97,2,106,1
T10,1,30-May-97,2,20,3
T10,1,30-May-97,2,29,1
T10,1,30-May-97,2,68,1
T10,1,30-May-97,3,106,6
T10,1,30-May-97,3,20,6
T10,1,30-May-97,4,106,7
T10,1,30-May-97,4,20,2
T10,1,30-May-97,5,106,3
T10,1,30-May-97,5,20,5
T10,1,30-May-97,5,46,1
T10,1,30-May-97,6,106,3
T10,1,30-May-97,6,54,1
T10,1,30-May-97,7,106,5
T10,1,30-May-97,8,106,2
T10,1,30-May-97,8,29,3
T10,1,30-May-97,9,XX,0
T10,1,30-May-97,10,106,1
T10,1,30-May-97,10,23,2
T10,1,30-May-97,11,106,6
T10,1,30-May-97,11,20,2
T10,1,30-May-97,11,23,1
T10,1,30-May-97,11,84,1
T10,1,30-May-97,12,106,3
T10,1,30-May-97,12,29,1
T10,1,30-May-97,13,100,1
T10,1,30-May-97,13,106,2
T10,1,30-May-97,14,XX,0
T10,1,30-May-97,15,100,1
T10,1,30-May-97,15,106,2
T10,1,30-May-97,15,20,3
T10,1,30-May-97,15,23,1
T10,1,30-May-97,15,29,1
T10,1,30-May-97,15,46,1
T10,1,06-Jun-97,1,106,5
T10,1,06-Jun-97,1,29,5
T10,1,06-Jun-97,2,XX,0
T10,1,06-Jun-97,3,106,1
T10,1,06-Jun-97,4,106,1
T10,1,06-Jun-97,4,20,1
T10,1,06-Jun-97,5,106,1
T10,1,06-Jun-97,6,20,2
T10,1,06-Jun-97,7,29,1
T10,1,06-Jun-97,8,106,5
T10,1,06-Jun-97,8,29,6
T10,1,06-Jun-97,9,106,2
T10,1,06-Jun-97,10,106,9
T10,1,06-Jun-97,10,36,2
T10,1,06-Jun-97,11,106,13
T10,1,06-Jun-97,12,XX,0
T10,1,06-Jun-97,13,XX,0
T10,1,06-Jun-97,14,XX,0
T10,1,06-Jun-97,15,29,1
T10,1,16-Jun-97,1,106,1
T10,1,16-Jun-97,1,12,1
T10,1,16-Jun-97,1,29,9
T10,1,16-Jun-97,2,106,2
T10,1,16-Jun-97,2,12,3
T10,1,16-Jun-97,2,29,3
T10,1,16-Jun-97,3,106,1
T10,1,16-Jun-97,3,12,1
T10,1,16-Jun-97,3,20,1
T10,1,16-Jun-97,3,29,2
T10,1,16-Jun-97,4,XX,0
T10,1,16-Jun-97,5,106,1
T10,1,16-Jun-97,5,29,1
T10,1,16-Jun-97,6,29,2
T10,1,16-Jun-97,7,106,1
T10,1,16-Jun-97,7,12,2
T10,1,16-Jun-97,7,29,9
T10,1,16-Jun-97,7,78,1
T10,1,16-Jun-97,8,106,8
T10,1,16-Jun-97,8,12,9
T10,1,16-Jun-97,8,29,2
T10,1,16-Jun-97,8,78,4
T10,1,16-Jun-97,8,88,1
T10,1,16-Jun-97,9,106,1
T10,1,16-Jun-97,9,12,1
T10,1,16-Jun-97,9,78,1
T10,1,16-Jun-97,9,98,1
T10,1,16-Jun-97,10,106,3
T10,1,16-Jun-97,10,12,2
T10,1,16-Jun-97,10,29,1
T10,1,16-Jun-97,10,36,1
T10,1,16-Jun-97,10,78,3
T10,1,16-Jun-97,11,106,1
T10,1,16-Jun-97,11,12,1
T10,1,16-Jun-97,11,29,1
T10,1,16-Jun-97,11,36,4
T10,1,16-Jun-97,11,93,1
T10,1,16-Jun-97,12,29,3
T10,1,16-Jun-97,13,29,1
T10,1,16-Jun-97,14,XX,0
T10,1,16-Jun-97,15,XX,0
T10,1,23-Jun-97,1,106,1
T10,1,23-Jun-97,1,12,4
T10,1,23-Jun-97,1,29,3
T10,1,23-Jun-97,1,78,1
T10,1,23-Jun-97,2,12,1
T10,1,23-Jun-97,3,12,4
T10,1,23-Jun-97,3,29,2
T10,1,23-Jun-97,4,12,2
T10,1,23-Jun-97,5,106,1
T10,1,23-Jun-97,5,29,1
T10,1,23-Jun-97,6,29,2
T10,1,23-Jun-97,7,12,5
T10,1,23-Jun-97,7,29,1
T10,1,23-Jun-97,8,106,5
T10,1,23-Jun-97,8,12,29
T10,1,23-Jun-97,8,29,7
T10,1,23-Jun-97,8,78,21
T10,1,23-Jun-97,9,12,3
T10,1,23-Jun-97,9,78,5
T10,1,23-Jun-97,10,106,1
T10,1,23-Jun-97,10,12,3
T10,1,23-Jun-97,10,29,1
T10,1,23-Jun-97,10,36,1
T10,1,23-Jun-97,10,75,1
T10,1,23-Jun-97,10,78,7
T10,1,23-Jun-97,10,88,1
T10,1,23-Jun-97,11,106,1
T10,1,23-Jun-97,11,12,6
T10,1,23-Jun-97,11,78,2
T10,1,23-Jun-97,11,8,1
T10,1,23-Jun-97,11,88,1
T10,1,23-Jun-97,12,12,5
T10,1,23-Jun-97,12,29,2
T10,1,23-Jun-97,12,78,1
T10,1,23-Jun-97,13,12,3
T10,1,23-Jun-97,13,29,2
T10,1,23-Jun-97,14,12,6
T10,1,23-Jun-97,15,12,6
T10,1,23-Jun-97,15,29,1
T10,1,04-Jul-97,1,106,5
T10,1,04-Jul-97,1,12,5
T10,1,04-Jul-97,1,29,5
T10,1,04-Jul-97,1,75,2
T10,1,04-Jul-97,1,78,6
T10,1,04-Jul-97,1,8,1
T10,1,04-Jul-97,2,106,1
T10,1,04-Jul-97,2,12,2
T10,1,04-Jul-97,2,2,2
T10,1,04-Jul-97,2,29,2
T10,1,04-Jul-97,3,12,1
T10,1,04-Jul-97,3,2,1
T10,1,04-Jul-97,3,29,2
T10,1,04-Jul-97,4,12,4
T10,1,04-Jul-97,4,29,3
T10,1,04-Jul-97,5,12,1
T10,1,04-Jul-97,5,29,1
T10,1,04-Jul-97,6,12,5
T10,1,04-Jul-97,6,29,7
T10,1,04-Jul-97,6,75,3
T10,1,04-Jul-97,6,78,1
T10,1,04-Jul-97,7,12,8
T10,1,04-Jul-97,7,29,8
T10,1,04-Jul-97,7,78,3
T10,1,04-Jul-97,8,106,3
T10,1,04-Jul-97,8,12,10
T10,1,04-Jul-97,8,2,1
T10,1,04-Jul-97,8,29,2
T10,1,04-Jul-97,8,78,37
T10,1,04-Jul-97,9,12,6
T10,1,04-Jul-97,9,78,5
T10,1,04-Jul-97,9,8,1
T10,1,04-Jul-97,10,12,9
T10,1,04-Jul-97,10,29,1
T10,1,04-Jul-97,10,75,2
T10,1,04-Jul-97,10,78,3
T10,1,04-Jul-97,11,12,1
T10,1,04-Jul-97,11,75,1
T10,1,04-Jul-97,11,78,3
T10,1,04-Jul-97,11,8,1
T10,1,04-Jul-97,12,12,7
T10,1,04-Jul-97,12,29,3
T10,1,04-Jul-97,13,12,4
T10,1,04-Jul-97,13,29,3
T10,1,04-Jul-97,14,XX,0
T10,1,04-Jul-97,15,12,4
T10,1,09-Jul-97,1,106,1
T10,1,09-Jul-97,1,12,9
T10,1,09-Jul-97,1,120,4
T10,1,09-Jul-97,1,29,4
T10,1,09-Jul-97,1,68,5
T10,1,09-Jul-97,1,78,18
T10,1,09-Jul-97,1,8,1
T10,1,09-Jul-97,2,12,4
T10,1,09-Jul-97,2,29,5
T10,1,09-Jul-97,2,75,1
T10,1,09-Jul-97,2,78,2
T10,1,09-Jul-97,3,12,2
T10,1,09-Jul-97,3,29,6
T10,1,09-Jul-97,4,12,2
T10,1,09-Jul-97,4,29,5
T10,1,09-Jul-97,5,12,1
T10,1,09-Jul-97,6,12,3
T10,1,09-Jul-97,6,29,4
T10,1,09-Jul-97,6,78,1
T10,1,09-Jul-97,7,12,9
T10,1,09-Jul-97,7,29,22
T10,1,09-Jul-97,7,78,15
T10,1,09-Jul-97,8,12,23
T10,1,09-Jul-97,8,29,7
T10,1,09-Jul-97,8,68,1
T10,1,09-Jul-97,8,75,1
T10,1,09-Jul-97,8,78,21
T10,1,09-Jul-97,9,12,16
T10,1,09-Jul-97,9,29,2
T10,1,09-Jul-97,9,78,7
T10,1,09-Jul-97,10,12,25
T10,1,09-Jul-97,10,120,1
T10,1,09-Jul-97,10,29,3
T10,1,09-Jul-97,10,75,1
T10,1,09-Jul-97,10,78,20
T10,1,09-Jul-97,10,8,1
T10,1,09-Jul-97,10,98,1
T10,1,09-Jul-97,11,12,36
T10,1,09-Jul-97,11,120,1
T10,1,09-Jul-97,11,29,1
T10,1,09-Jul-97,11,36,1
T10,1,09-Jul-97,11,75,1
T10,1,09-Jul-97,11,78,7
T10,1,09-Jul-97,11,8,2
T10,1,09-Jul-97,11,98,1
T10,1,09-Jul-97,12,12,25
T10,1,09-Jul-97,12,29,9
T10,1,09-Jul-97,12,78,1
T10,1,09-Jul-97,13,12,13
T10,1,09-Jul-97,13,29,12
T10,1,09-Jul-97,13,78,1
T10,1,09-Jul-97,14,12,6
T10,1,09-Jul-97,14,29,13
T10,1,09-Jul-97,15,12,3
T10,1,09-Jul-97,15,29,5
T10,1,09-Jul-97,15,78,5
T10,1,18-Jul-97,1,119,1
T10,1,18-Jul-97,1,12,8
T10,1,18-Jul-97,1,120,2
T10,1,18-Jul-97,1,29,11
T10,1,18-Jul-97,1,68,4
T10,1,18-Jul-97,1,78,7
T10,1,18-Jul-97,2,12,2
T10,1,18-Jul-97,2,29,1
T10,1,18-Jul-97,3,12,1
T10,1,18-Jul-97,3,29,1
T10,1,18-Jul-97,4,12,2
T10,1,18-Jul-97,4,29,2
T10,1,18-Jul-97,4,75,1
T10,1,18-Jul-97,5,12,4
T10,1,18-Jul-97,5,29,1
T10,1,18-Jul-97,6,12,1
T10,1,18-Jul-97,6,29,5
T10,1,18-Jul-97,7,12,6
T10,1,18-Jul-97,7,29,4
T10,1,18-Jul-97,7,75,1
